taxon1,taxon2,distance
Clitopilus hobsonii,Clitopilus hobsonii,0.0
Clitopilus hobsonii,Marasmius oreades,132.65818
Clitopilus hobsonii,Flammulina velutipes,132.65818
Clitopilus hobsonii,Pleurotus cornucopiae,132.65818
Clitopilus hobsonii,Hypsizygus marmoreus,132.65818
Clitopilus hobsonii,Hericium erinaceus,156.71312
Clitopilus hobsonii,Trametes hirsuta,157.15093
Clitopilus hobsonii,Pyrrhoderma noxium,253.94238
Clitopilus hobsonii,Ceratobasidium cornigerum,304.85712
Clitopilus hobsonii,Exobasidium,442.44
Clitopilus hobsonii,Ustilago maydis,442.44
Clitopilus hobsonii,Melampsora medusae,488.95349
Clitopilus hobsonii,Aspergillus luchuensis,642.0299999999999
Clitopilus hobsonii,Talaromyces pinophilus,642.0299999999999
Clitopilus hobsonii,Blumeria graminis,642.0299999999999
Clitopilus hobsonii,Trichothecium roseum,642.0299999999999
Clitopilus hobsonii,Calonectria leucothoes,642.03
Clitopilus hobsonii,Fusarium pseudograminearum,642.03
Clitopilus hobsonii,Fusarium poae,642.03
Clitopilus hobsonii,Fusarium circinatum,642.03
Clitopilus hobsonii,Pochonia chlamydosporia,642.03
Clitopilus hobsonii,Podospora,642.0299999999999
Clitopilus hobsonii,Thermothelomyces thermophilus,642.0299999999999
Clitopilus hobsonii,Pyricularia oryzae,642.0299999999999
Clitopilus hobsonii,Pyricularia pennisetigena,642.0299999999999
Clitopilus hobsonii,Colletotrichum higginsianum,642.0299999999999
Clitopilus hobsonii,Neofusicoccum parvum,642.0299999999999
Clitopilus hobsonii,Ascochyta rabiei,642.0299999999999
Clitopilus hobsonii,Zymoseptoria tritici,642.0299999999999
Clitopilus hobsonii,Fulvia fulva,642.0299999999999
Clitopilus hobsonii,Morchella rufobrunnea,642.03
Clitopilus hobsonii,Saccharomycopsis malanga,642.0299999999999
Clitopilus hobsonii,Pichia kudriavzevii,642.03
Clitopilus hobsonii,Candida albicans,642.03
Clitopilus hobsonii,Candida dubliniensis,642.03
Clitopilus hobsonii,Metschnikowia reukaufii,642.03
Clitopilus hobsonii,Eremothecium cymbalariae,642.03
Clitopilus hobsonii,Kluyveromyces lactis,642.03
Clitopilus hobsonii,Kluyveromyces marxianus,642.03
Clitopilus hobsonii,Lachancea thermotolerans,642.03
Clitopilus hobsonii,Lachancea dasiensis,642.03
Clitopilus hobsonii,Lachancea nothofagi,642.03
Clitopilus hobsonii,Lachancea mirantina,642.03
Clitopilus hobsonii,Saccharomyces paradoxus,642.03
Clitopilus hobsonii,Kazachstania africana,642.03
Clitopilus hobsonii,Tetrapisispora phaffii,642.03
Clitopilus hobsonii,Torulaspora delbrueckii,642.03
Clitopilus hobsonii,Yarrowia lipolytica,642.0299999999999
Clitopilus hobsonii,Pneumocystis carinii,642.0299999999999
Clitopilus hobsonii,Phycomyces blakesleeanus,675.19656
Clitopilus hobsonii,Oncorhynchus mykiss,1274.56678
Clitopilus hobsonii,Takifugu rubripes,1274.56678
Clitopilus hobsonii,Pholidichthys leucotaenia,1274.56678
Clitopilus hobsonii,Xenentodon cancila,1274.56678
Clitopilus hobsonii,Fundulus heteroclitus,1274.56678
Clitopilus hobsonii,Gambusia affinis,1274.56678
Clitopilus hobsonii,Poecilia reticulata,1274.56678
Clitopilus hobsonii,Nematolebias whitei,1274.56678
Clitopilus hobsonii,Gouania willdenowi,1274.56678
Clitopilus hobsonii,Danio aesculapii,1274.56678
Clitopilus hobsonii,Abramis brama,1274.56678
Clitopilus hobsonii,Paracanthobrama guichenoti,1274.56678
Clitopilus hobsonii,Xenopus laevis,1274.56678
Clitopilus hobsonii,Antechinus flavipes,1274.56678
Clitopilus hobsonii,Camelus dromedarius,1274.56678
Clitopilus hobsonii,Phocoena sinus,1274.56678
Clitopilus hobsonii,Ovis aries,1274.56678
Clitopilus hobsonii,Cervus hanglu,1274.56678
Clitopilus hobsonii,Pipistrellus pipistrellus,1274.56678
Clitopilus hobsonii,Theropithecus gelada,1274.56678
Clitopilus hobsonii,Colobus guereza occidentalis,1274.56678
Clitopilus hobsonii,Sceloporus tristichus,1274.56678
Clitopilus hobsonii,Erithacus rubecula,1274.56678
Clitopilus hobsonii,Taeniopygia guttata,1274.56678
Clitopilus hobsonii,Camarhynchus parvulus,1274.56678
Clitopilus hobsonii,Motacilla alba,1274.56678
Clitopilus hobsonii,Cairina moschata,1274.56678
Clitopilus hobsonii,Thoracobombus,1274.56678
Clitopilus hobsonii,Andricus lignicolus,1274.56678
Clitopilus hobsonii,Drosophila teissieri,1274.56678
Clitopilus hobsonii,Drosophila pseudoobscura,1274.56678
Clitopilus hobsonii,Teleopsis dalmanni,1274.56678
Clitopilus hobsonii,Physocephala sagittaria,1274.56678
Clitopilus hobsonii,Hermetia illucens,1274.56678
Clitopilus hobsonii,Mayetiola destructor,1274.56678
Clitopilus hobsonii,Macaria,1274.56678
Clitopilus hobsonii,Agriopis marginaria,1274.56678
Clitopilus hobsonii,Bombyx mori,1274.56678
Clitopilus hobsonii,Thyatira batis,1274.56678
Clitopilus hobsonii,Plodia interpunctella,1274.56678
Clitopilus hobsonii,Limenitis camilla,1274.56678
Clitopilus hobsonii,Hipparchia semele,1274.56678
Clitopilus hobsonii,Leptidea sinapis,1274.56678
Clitopilus hobsonii,Pyrgus malvae,1274.56678
Clitopilus hobsonii,Metopolophium dirhodum,1274.56678
Clitopilus hobsonii,Nezara viridula,1274.56678
Clitopilus hobsonii,Coeliccia cyanomelas,1274.56678
Clitopilus hobsonii,Callinectes sapidus,1274.56678
Clitopilus hobsonii,Meloidogyne hapla,1274.56678
Clitopilus hobsonii,Hydra vulgaris,1274.56678
Clitopilus hobsonii,Nyssa sinensis,1598.44475
Clitopilus hobsonii,Sesamum indicum,1598.44475
Clitopilus hobsonii,Paulownia fortunei,1598.44475
Clitopilus hobsonii,Buddleja alternifolia,1598.44475
Clitopilus hobsonii,Fraxinus pennsylvanica,1598.44475
Clitopilus hobsonii,Capsicum chinense,1598.44475
Clitopilus hobsonii,Solanum pennellii,1598.44475
Clitopilus hobsonii,Lycium barbarum,1598.44475
Clitopilus hobsonii,Coffea canephora,1598.44475
Clitopilus hobsonii,Gynochthodes officinalis,1598.44475
Clitopilus hobsonii,Erigeron canadensis,1598.44475
Clitopilus hobsonii,Cynara humilis,1598.44475
Clitopilus hobsonii,Vaccinium macrocarpon,1598.44475
Clitopilus hobsonii,Rhododendron ovatum,1598.44475
Clitopilus hobsonii,Vitis rotundifolia,1598.44475
Clitopilus hobsonii,Camelina,1598.44475
Clitopilus hobsonii,Gossypium gossypioides,1598.44475
Clitopilus hobsonii,Gossypium anomalum,1598.44475
Clitopilus hobsonii,Gossypium hirsutum,1598.44475
Clitopilus hobsonii,Theobroma cacao,1598.44475
Clitopilus hobsonii,Nephelium,1598.44475
Clitopilus hobsonii,Acer negundo,1598.44475
Clitopilus hobsonii,Mangifera foetida,1598.44475
Clitopilus hobsonii,Eucalyptus melliodora,1598.44475
Clitopilus hobsonii,Corymbia calophylla,1598.44475
Clitopilus hobsonii,Salix suchowensis,1598.44475
Clitopilus hobsonii,Lagenaria siceraria,1598.44475
Clitopilus hobsonii,Cucurbita argyrosperma,1598.44475
Clitopilus hobsonii,Luffa acutangula,1598.44475
Clitopilus hobsonii,Corylus avellana,1598.44475
Clitopilus hobsonii,Cannabis sativa,1598.44475
Clitopilus hobsonii,Boehmeria,1598.44475
Clitopilus hobsonii,Ziziphus jujuba,1598.44475
Clitopilus hobsonii,Maesopsis eminii,1598.44475
Clitopilus hobsonii,Fragaria iinumae,1598.44475
Clitopilus hobsonii,Prunus davidiana,1598.44475
Clitopilus hobsonii,Zingiber officinale,1598.44475
Clitopilus hobsonii,Typha latifolia,1598.44475
Clitopilus hobsonii,Brocchinia acuminata,1598.44475
Clitopilus hobsonii,Leersia perrieri,1598.44475
Clitopilus hobsonii,Aegilops longissima,1598.44475
Clitopilus hobsonii,Aegilops sharonensis,1598.44475
Clitopilus hobsonii,Aegilops tauschii,1598.44475
Clitopilus hobsonii,Triticum dicoccoides,1598.44475
Clitopilus hobsonii,Aegilops searsii,1598.44475
Clitopilus hobsonii,Brachypodium distachyon,1598.44475
Clitopilus hobsonii,Urochloa ruziziensis,1598.44475
Clitopilus hobsonii,Carex hostiana,1598.44475
Clitopilus hobsonii,Phoenix dactylifera,1598.44475
Clitopilus hobsonii,Ceratopteris richardii,1598.44475
Marasmius oreades,Clitopilus hobsonii,132.65818
Marasmius oreades,Marasmius oreades,0.0
Marasmius oreades,Flammulina velutipes,88.546
Marasmius oreades,Pleurotus cornucopiae,88.546
Marasmius oreades,Hypsizygus marmoreus,121.03802
Marasmius oreades,Hericium erinaceus,156.71312
Marasmius oreades,Trametes hirsuta,157.15093000000002
Marasmius oreades,Pyrrhoderma noxium,253.94238
Marasmius oreades,Ceratobasidium cornigerum,304.85712
Marasmius oreades,Exobasidium,442.44
Marasmius oreades,Ustilago maydis,442.44
Marasmius oreades,Melampsora medusae,488.95349
Marasmius oreades,Aspergillus luchuensis,642.0299999999999
Marasmius oreades,Talaromyces pinophilus,642.0299999999999
Marasmius oreades,Blumeria graminis,642.0299999999999
Marasmius oreades,Trichothecium roseum,642.0299999999999
Marasmius oreades,Calonectria leucothoes,642.03
Marasmius oreades,Fusarium pseudograminearum,642.03
Marasmius oreades,Fusarium poae,642.03
Marasmius oreades,Fusarium circinatum,642.03
Marasmius oreades,Pochonia chlamydosporia,642.03
Marasmius oreades,Podospora,642.0299999999999
Marasmius oreades,Thermothelomyces thermophilus,642.0299999999999
Marasmius oreades,Pyricularia oryzae,642.0299999999999
Marasmius oreades,Pyricularia pennisetigena,642.0299999999999
Marasmius oreades,Colletotrichum higginsianum,642.0299999999999
Marasmius oreades,Neofusicoccum parvum,642.0299999999999
Marasmius oreades,Ascochyta rabiei,642.0299999999999
Marasmius oreades,Zymoseptoria tritici,642.0299999999999
Marasmius oreades,Fulvia fulva,642.0299999999999
Marasmius oreades,Morchella rufobrunnea,642.03
Marasmius oreades,Saccharomycopsis malanga,642.0299999999999
Marasmius oreades,Pichia kudriavzevii,642.03
Marasmius oreades,Candida albicans,642.03
Marasmius oreades,Candida dubliniensis,642.03
Marasmius oreades,Metschnikowia reukaufii,642.03
Marasmius oreades,Eremothecium cymbalariae,642.03
Marasmius oreades,Kluyveromyces lactis,642.03
Marasmius oreades,Kluyveromyces marxianus,642.03
Marasmius oreades,Lachancea thermotolerans,642.03
Marasmius oreades,Lachancea dasiensis,642.03
Marasmius oreades,Lachancea nothofagi,642.03
Marasmius oreades,Lachancea mirantina,642.03
Marasmius oreades,Saccharomyces paradoxus,642.03
Marasmius oreades,Kazachstania africana,642.03
Marasmius oreades,Tetrapisispora phaffii,642.03
Marasmius oreades,Torulaspora delbrueckii,642.03
Marasmius oreades,Yarrowia lipolytica,642.0299999999999
Marasmius oreades,Pneumocystis carinii,642.0299999999999
Marasmius oreades,Phycomyces blakesleeanus,675.19656
Marasmius oreades,Oncorhynchus mykiss,1274.56678
Marasmius oreades,Takifugu rubripes,1274.56678
Marasmius oreades,Pholidichthys leucotaenia,1274.56678
Marasmius oreades,Xenentodon cancila,1274.56678
Marasmius oreades,Fundulus heteroclitus,1274.56678
Marasmius oreades,Gambusia affinis,1274.56678
Marasmius oreades,Poecilia reticulata,1274.56678
Marasmius oreades,Nematolebias whitei,1274.56678
Marasmius oreades,Gouania willdenowi,1274.56678
Marasmius oreades,Danio aesculapii,1274.56678
Marasmius oreades,Abramis brama,1274.56678
Marasmius oreades,Paracanthobrama guichenoti,1274.56678
Marasmius oreades,Xenopus laevis,1274.56678
Marasmius oreades,Antechinus flavipes,1274.56678
Marasmius oreades,Camelus dromedarius,1274.56678
Marasmius oreades,Phocoena sinus,1274.56678
Marasmius oreades,Ovis aries,1274.56678
Marasmius oreades,Cervus hanglu,1274.56678
Marasmius oreades,Pipistrellus pipistrellus,1274.56678
Marasmius oreades,Theropithecus gelada,1274.56678
Marasmius oreades,Colobus guereza occidentalis,1274.56678
Marasmius oreades,Sceloporus tristichus,1274.56678
Marasmius oreades,Erithacus rubecula,1274.56678
Marasmius oreades,Taeniopygia guttata,1274.56678
Marasmius oreades,Camarhynchus parvulus,1274.56678
Marasmius oreades,Motacilla alba,1274.56678
Marasmius oreades,Cairina moschata,1274.56678
Marasmius oreades,Thoracobombus,1274.56678
Marasmius oreades,Andricus lignicolus,1274.56678
Marasmius oreades,Drosophila teissieri,1274.56678
Marasmius oreades,Drosophila pseudoobscura,1274.56678
Marasmius oreades,Teleopsis dalmanni,1274.56678
Marasmius oreades,Physocephala sagittaria,1274.56678
Marasmius oreades,Hermetia illucens,1274.56678
Marasmius oreades,Mayetiola destructor,1274.56678
Marasmius oreades,Macaria,1274.56678
Marasmius oreades,Agriopis marginaria,1274.56678
Marasmius oreades,Bombyx mori,1274.56678
Marasmius oreades,Thyatira batis,1274.56678
Marasmius oreades,Plodia interpunctella,1274.56678
Marasmius oreades,Limenitis camilla,1274.56678
Marasmius oreades,Hipparchia semele,1274.56678
Marasmius oreades,Leptidea sinapis,1274.56678
Marasmius oreades,Pyrgus malvae,1274.56678
Marasmius oreades,Metopolophium dirhodum,1274.56678
Marasmius oreades,Nezara viridula,1274.56678
Marasmius oreades,Coeliccia cyanomelas,1274.56678
Marasmius oreades,Callinectes sapidus,1274.56678
Marasmius oreades,Meloidogyne hapla,1274.56678
Marasmius oreades,Hydra vulgaris,1274.56678
Marasmius oreades,Nyssa sinensis,1598.44475
Marasmius oreades,Sesamum indicum,1598.44475
Marasmius oreades,Paulownia fortunei,1598.44475
Marasmius oreades,Buddleja alternifolia,1598.44475
Marasmius oreades,Fraxinus pennsylvanica,1598.44475
Marasmius oreades,Capsicum chinense,1598.44475
Marasmius oreades,Solanum pennellii,1598.44475
Marasmius oreades,Lycium barbarum,1598.44475
Marasmius oreades,Coffea canephora,1598.44475
Marasmius oreades,Gynochthodes officinalis,1598.44475
Marasmius oreades,Erigeron canadensis,1598.44475
Marasmius oreades,Cynara humilis,1598.44475
Marasmius oreades,Vaccinium macrocarpon,1598.44475
Marasmius oreades,Rhododendron ovatum,1598.44475
Marasmius oreades,Vitis rotundifolia,1598.44475
Marasmius oreades,Camelina,1598.44475
Marasmius oreades,Gossypium gossypioides,1598.44475
Marasmius oreades,Gossypium anomalum,1598.44475
Marasmius oreades,Gossypium hirsutum,1598.44475
Marasmius oreades,Theobroma cacao,1598.44475
Marasmius oreades,Nephelium,1598.44475
Marasmius oreades,Acer negundo,1598.44475
Marasmius oreades,Mangifera foetida,1598.44475
Marasmius oreades,Eucalyptus melliodora,1598.44475
Marasmius oreades,Corymbia calophylla,1598.44475
Marasmius oreades,Salix suchowensis,1598.44475
Marasmius oreades,Lagenaria siceraria,1598.44475
Marasmius oreades,Cucurbita argyrosperma,1598.44475
Marasmius oreades,Luffa acutangula,1598.44475
Marasmius oreades,Corylus avellana,1598.44475
Marasmius oreades,Cannabis sativa,1598.44475
Marasmius oreades,Boehmeria,1598.44475
Marasmius oreades,Ziziphus jujuba,1598.44475
Marasmius oreades,Maesopsis eminii,1598.44475
Marasmius oreades,Fragaria iinumae,1598.44475
Marasmius oreades,Prunus davidiana,1598.44475
Marasmius oreades,Zingiber officinale,1598.44475
Marasmius oreades,Typha latifolia,1598.44475
Marasmius oreades,Brocchinia acuminata,1598.44475
Marasmius oreades,Leersia perrieri,1598.44475
Marasmius oreades,Aegilops longissima,1598.44475
Marasmius oreades,Aegilops sharonensis,1598.44475
Marasmius oreades,Aegilops tauschii,1598.44475
Marasmius oreades,Triticum dicoccoides,1598.44475
Marasmius oreades,Aegilops searsii,1598.44475
Marasmius oreades,Brachypodium distachyon,1598.44475
Marasmius oreades,Urochloa ruziziensis,1598.44475
Marasmius oreades,Carex hostiana,1598.44475
Marasmius oreades,Phoenix dactylifera,1598.44475
Marasmius oreades,Ceratopteris richardii,1598.44475
Flammulina velutipes,Clitopilus hobsonii,132.65818
Flammulina velutipes,Marasmius oreades,88.546
Flammulina velutipes,Flammulina velutipes,0.0
Flammulina velutipes,Pleurotus cornucopiae,84.75827
Flammulina velutipes,Hypsizygus marmoreus,121.03801999999999
Flammulina velutipes,Hericium erinaceus,156.71312
Flammulina velutipes,Trametes hirsuta,157.15093
Flammulina velutipes,Pyrrhoderma noxium,253.94238
Flammulina velutipes,Ceratobasidium cornigerum,304.85712
Flammulina velutipes,Exobasidium,442.44
Flammulina velutipes,Ustilago maydis,442.44
Flammulina velutipes,Melampsora medusae,488.95349
Flammulina velutipes,Aspergillus luchuensis,642.0299999999999
Flammulina velutipes,Talaromyces pinophilus,642.0299999999999
Flammulina velutipes,Blumeria graminis,642.0299999999999
Flammulina velutipes,Trichothecium roseum,642.0299999999999
Flammulina velutipes,Calonectria leucothoes,642.03
Flammulina velutipes,Fusarium pseudograminearum,642.03
Flammulina velutipes,Fusarium poae,642.03
Flammulina velutipes,Fusarium circinatum,642.03
Flammulina velutipes,Pochonia chlamydosporia,642.03
Flammulina velutipes,Podospora,642.0299999999999
Flammulina velutipes,Thermothelomyces thermophilus,642.0299999999999
Flammulina velutipes,Pyricularia oryzae,642.0299999999999
Flammulina velutipes,Pyricularia pennisetigena,642.0299999999999
Flammulina velutipes,Colletotrichum higginsianum,642.0299999999999
Flammulina velutipes,Neofusicoccum parvum,642.0299999999999
Flammulina velutipes,Ascochyta rabiei,642.0299999999999
Flammulina velutipes,Zymoseptoria tritici,642.0299999999999
Flammulina velutipes,Fulvia fulva,642.0299999999999
Flammulina velutipes,Morchella rufobrunnea,642.03
Flammulina velutipes,Saccharomycopsis malanga,642.0299999999999
Flammulina velutipes,Pichia kudriavzevii,642.03
Flammulina velutipes,Candida albicans,642.03
Flammulina velutipes,Candida dubliniensis,642.03
Flammulina velutipes,Metschnikowia reukaufii,642.03
Flammulina velutipes,Eremothecium cymbalariae,642.03
Flammulina velutipes,Kluyveromyces lactis,642.03
Flammulina velutipes,Kluyveromyces marxianus,642.03
Flammulina velutipes,Lachancea thermotolerans,642.03
Flammulina velutipes,Lachancea dasiensis,642.03
Flammulina velutipes,Lachancea nothofagi,642.03
Flammulina velutipes,Lachancea mirantina,642.03
Flammulina velutipes,Saccharomyces paradoxus,642.03
Flammulina velutipes,Kazachstania africana,642.03
Flammulina velutipes,Tetrapisispora phaffii,642.03
Flammulina velutipes,Torulaspora delbrueckii,642.03
Flammulina velutipes,Yarrowia lipolytica,642.0299999999999
Flammulina velutipes,Pneumocystis carinii,642.0299999999999
Flammulina velutipes,Phycomyces blakesleeanus,675.19656
Flammulina velutipes,Oncorhynchus mykiss,1274.56678
Flammulina velutipes,Takifugu rubripes,1274.56678
Flammulina velutipes,Pholidichthys leucotaenia,1274.56678
Flammulina velutipes,Xenentodon cancila,1274.56678
Flammulina velutipes,Fundulus heteroclitus,1274.56678
Flammulina velutipes,Gambusia affinis,1274.56678
Flammulina velutipes,Poecilia reticulata,1274.56678
Flammulina velutipes,Nematolebias whitei,1274.56678
Flammulina velutipes,Gouania willdenowi,1274.56678
Flammulina velutipes,Danio aesculapii,1274.56678
Flammulina velutipes,Abramis brama,1274.56678
Flammulina velutipes,Paracanthobrama guichenoti,1274.56678
Flammulina velutipes,Xenopus laevis,1274.56678
Flammulina velutipes,Antechinus flavipes,1274.56678
Flammulina velutipes,Camelus dromedarius,1274.56678
Flammulina velutipes,Phocoena sinus,1274.56678
Flammulina velutipes,Ovis aries,1274.56678
Flammulina velutipes,Cervus hanglu,1274.56678
Flammulina velutipes,Pipistrellus pipistrellus,1274.56678
Flammulina velutipes,Theropithecus gelada,1274.56678
Flammulina velutipes,Colobus guereza occidentalis,1274.56678
Flammulina velutipes,Sceloporus tristichus,1274.56678
Flammulina velutipes,Erithacus rubecula,1274.56678
Flammulina velutipes,Taeniopygia guttata,1274.56678
Flammulina velutipes,Camarhynchus parvulus,1274.56678
Flammulina velutipes,Motacilla alba,1274.56678
Flammulina velutipes,Cairina moschata,1274.56678
Flammulina velutipes,Thoracobombus,1274.56678
Flammulina velutipes,Andricus lignicolus,1274.56678
Flammulina velutipes,Drosophila teissieri,1274.56678
Flammulina velutipes,Drosophila pseudoobscura,1274.56678
Flammulina velutipes,Teleopsis dalmanni,1274.56678
Flammulina velutipes,Physocephala sagittaria,1274.56678
Flammulina velutipes,Hermetia illucens,1274.56678
Flammulina velutipes,Mayetiola destructor,1274.56678
Flammulina velutipes,Macaria,1274.56678
Flammulina velutipes,Agriopis marginaria,1274.56678
Flammulina velutipes,Bombyx mori,1274.56678
Flammulina velutipes,Thyatira batis,1274.56678
Flammulina velutipes,Plodia interpunctella,1274.56678
Flammulina velutipes,Limenitis camilla,1274.56678
Flammulina velutipes,Hipparchia semele,1274.56678
Flammulina velutipes,Leptidea sinapis,1274.56678
Flammulina velutipes,Pyrgus malvae,1274.56678
Flammulina velutipes,Metopolophium dirhodum,1274.56678
Flammulina velutipes,Nezara viridula,1274.56678
Flammulina velutipes,Coeliccia cyanomelas,1274.56678
Flammulina velutipes,Callinectes sapidus,1274.56678
Flammulina velutipes,Meloidogyne hapla,1274.56678
Flammulina velutipes,Hydra vulgaris,1274.56678
Flammulina velutipes,Nyssa sinensis,1598.44475
Flammulina velutipes,Sesamum indicum,1598.44475
Flammulina velutipes,Paulownia fortunei,1598.44475
Flammulina velutipes,Buddleja alternifolia,1598.44475
Flammulina velutipes,Fraxinus pennsylvanica,1598.44475
Flammulina velutipes,Capsicum chinense,1598.44475
Flammulina velutipes,Solanum pennellii,1598.44475
Flammulina velutipes,Lycium barbarum,1598.44475
Flammulina velutipes,Coffea canephora,1598.44475
Flammulina velutipes,Gynochthodes officinalis,1598.44475
Flammulina velutipes,Erigeron canadensis,1598.44475
Flammulina velutipes,Cynara humilis,1598.44475
Flammulina velutipes,Vaccinium macrocarpon,1598.44475
Flammulina velutipes,Rhododendron ovatum,1598.44475
Flammulina velutipes,Vitis rotundifolia,1598.44475
Flammulina velutipes,Camelina,1598.44475
Flammulina velutipes,Gossypium gossypioides,1598.44475
Flammulina velutipes,Gossypium anomalum,1598.44475
Flammulina velutipes,Gossypium hirsutum,1598.44475
Flammulina velutipes,Theobroma cacao,1598.44475
Flammulina velutipes,Nephelium,1598.44475
Flammulina velutipes,Acer negundo,1598.44475
Flammulina velutipes,Mangifera foetida,1598.44475
Flammulina velutipes,Eucalyptus melliodora,1598.44475
Flammulina velutipes,Corymbia calophylla,1598.44475
Flammulina velutipes,Salix suchowensis,1598.44475
Flammulina velutipes,Lagenaria siceraria,1598.44475
Flammulina velutipes,Cucurbita argyrosperma,1598.44475
Flammulina velutipes,Luffa acutangula,1598.44475
Flammulina velutipes,Corylus avellana,1598.44475
Flammulina velutipes,Cannabis sativa,1598.44475
Flammulina velutipes,Boehmeria,1598.44475
Flammulina velutipes,Ziziphus jujuba,1598.44475
Flammulina velutipes,Maesopsis eminii,1598.44475
Flammulina velutipes,Fragaria iinumae,1598.44475
Flammulina velutipes,Prunus davidiana,1598.44475
Flammulina velutipes,Zingiber officinale,1598.44475
Flammulina velutipes,Typha latifolia,1598.44475
Flammulina velutipes,Brocchinia acuminata,1598.44475
Flammulina velutipes,Leersia perrieri,1598.44475
Flammulina velutipes,Aegilops longissima,1598.44475
Flammulina velutipes,Aegilops sharonensis,1598.44475
Flammulina velutipes,Aegilops tauschii,1598.44475
Flammulina velutipes,Triticum dicoccoides,1598.44475
Flammulina velutipes,Aegilops searsii,1598.44475
Flammulina velutipes,Brachypodium distachyon,1598.44475
Flammulina velutipes,Urochloa ruziziensis,1598.44475
Flammulina velutipes,Carex hostiana,1598.44475
Flammulina velutipes,Phoenix dactylifera,1598.44475
Flammulina velutipes,Ceratopteris richardii,1598.44475
Pleurotus cornucopiae,Clitopilus hobsonii,132.65818
Pleurotus cornucopiae,Marasmius oreades,88.546
Pleurotus cornucopiae,Flammulina velutipes,84.75827
Pleurotus cornucopiae,Pleurotus cornucopiae,0.0
Pleurotus cornucopiae,Hypsizygus marmoreus,121.03801999999999
Pleurotus cornucopiae,Hericium erinaceus,156.71312
Pleurotus cornucopiae,Trametes hirsuta,157.15093
Pleurotus cornucopiae,Pyrrhoderma noxium,253.94238
Pleurotus cornucopiae,Ceratobasidium cornigerum,304.85712
Pleurotus cornucopiae,Exobasidium,442.44
Pleurotus cornucopiae,Ustilago maydis,442.44
Pleurotus cornucopiae,Melampsora medusae,488.95349
Pleurotus cornucopiae,Aspergillus luchuensis,642.0299999999999
Pleurotus cornucopiae,Talaromyces pinophilus,642.0299999999999
Pleurotus cornucopiae,Blumeria graminis,642.0299999999999
Pleurotus cornucopiae,Trichothecium roseum,642.0299999999999
Pleurotus cornucopiae,Calonectria leucothoes,642.03
Pleurotus cornucopiae,Fusarium pseudograminearum,642.03
Pleurotus cornucopiae,Fusarium poae,642.03
Pleurotus cornucopiae,Fusarium circinatum,642.03
Pleurotus cornucopiae,Pochonia chlamydosporia,642.03
Pleurotus cornucopiae,Podospora,642.0299999999999
Pleurotus cornucopiae,Thermothelomyces thermophilus,642.0299999999999
Pleurotus cornucopiae,Pyricularia oryzae,642.0299999999999
Pleurotus cornucopiae,Pyricularia pennisetigena,642.0299999999999
Pleurotus cornucopiae,Colletotrichum higginsianum,642.0299999999999
Pleurotus cornucopiae,Neofusicoccum parvum,642.0299999999999
Pleurotus cornucopiae,Ascochyta rabiei,642.0299999999999
Pleurotus cornucopiae,Zymoseptoria tritici,642.0299999999999
Pleurotus cornucopiae,Fulvia fulva,642.0299999999999
Pleurotus cornucopiae,Morchella rufobrunnea,642.03
Pleurotus cornucopiae,Saccharomycopsis malanga,642.0299999999999
Pleurotus cornucopiae,Pichia kudriavzevii,642.03
Pleurotus cornucopiae,Candida albicans,642.03
Pleurotus cornucopiae,Candida dubliniensis,642.03
Pleurotus cornucopiae,Metschnikowia reukaufii,642.03
Pleurotus cornucopiae,Eremothecium cymbalariae,642.03
Pleurotus cornucopiae,Kluyveromyces lactis,642.03
Pleurotus cornucopiae,Kluyveromyces marxianus,642.03
Pleurotus cornucopiae,Lachancea thermotolerans,642.03
Pleurotus cornucopiae,Lachancea dasiensis,642.03
Pleurotus cornucopiae,Lachancea nothofagi,642.03
Pleurotus cornucopiae,Lachancea mirantina,642.03
Pleurotus cornucopiae,Saccharomyces paradoxus,642.03
Pleurotus cornucopiae,Kazachstania africana,642.03
Pleurotus cornucopiae,Tetrapisispora phaffii,642.03
Pleurotus cornucopiae,Torulaspora delbrueckii,642.03
Pleurotus cornucopiae,Yarrowia lipolytica,642.0299999999999
Pleurotus cornucopiae,Pneumocystis carinii,642.0299999999999
Pleurotus cornucopiae,Phycomyces blakesleeanus,675.19656
Pleurotus cornucopiae,Oncorhynchus mykiss,1274.56678
Pleurotus cornucopiae,Takifugu rubripes,1274.56678
Pleurotus cornucopiae,Pholidichthys leucotaenia,1274.56678
Pleurotus cornucopiae,Xenentodon cancila,1274.56678
Pleurotus cornucopiae,Fundulus heteroclitus,1274.56678
Pleurotus cornucopiae,Gambusia affinis,1274.56678
Pleurotus cornucopiae,Poecilia reticulata,1274.56678
Pleurotus cornucopiae,Nematolebias whitei,1274.56678
Pleurotus cornucopiae,Gouania willdenowi,1274.56678
Pleurotus cornucopiae,Danio aesculapii,1274.56678
Pleurotus cornucopiae,Abramis brama,1274.56678
Pleurotus cornucopiae,Paracanthobrama guichenoti,1274.56678
Pleurotus cornucopiae,Xenopus laevis,1274.56678
Pleurotus cornucopiae,Antechinus flavipes,1274.56678
Pleurotus cornucopiae,Camelus dromedarius,1274.56678
Pleurotus cornucopiae,Phocoena sinus,1274.56678
Pleurotus cornucopiae,Ovis aries,1274.56678
Pleurotus cornucopiae,Cervus hanglu,1274.56678
Pleurotus cornucopiae,Pipistrellus pipistrellus,1274.56678
